timestamp,high,low,open,close,ltp,prevclose,volume,CH_TOT_TRADED_VAL,h52w,l52w,ISIN,VWAP,day_rise,strength,gapup,RSI,macd,macd_signal,macd_hist
2024-06-13,1202.0,1173.45,1201.8,1174.65,1175.5,1187.9,5321148,6293767209.9,1242.2,927.15,INE238A01034,1182.78,-2.26,2.33,-1.12,nan,nan,nan,nan
2024-06-14,1184.65,1170.0,1180.95,1181.05,1181.0,1174.65,4451031,5247312164.1,1242.2,927.15,INE238A01034,1178.9,0.01,0.30,0.54,nan,nan,nan,nan
2024-06-18,1194.0,1181.15,1194.0,1191.9,1190.0,1181.05,6837181,8128978098.4,1242.2,927.15,INE238A01034,1188.94,-0.18,0.18,0.92,nan,nan,nan,nan
2024-06-19,1243.35,1185.5,1193.0,1226.65,1229.0,1191.9,17987437,21889874992.9,1243.35,927.15,INE238A01034,1216.95,2.82,1.36,2.92,nan,nan,nan,nan
2024-06-20,1241.5,1220.4,1230.1,1239.5,1238.0,1226.65,8206858,10130577306.25,1243.35,927.15,INE238A01034,1234.4,0.76,0.16,1.05,nan,nan,nan,nan
2024-06-21,1246.0,1223.75,1246.0,1237.45,1232.1,1239.5,29311314,36030514617.6,1246.0,927.15,INE238A01034,1229.24,-0.69,0.69,-0.17,nan,nan,nan,nan
2024-06-24,1235.75,1225.05,1231.0,1228.1,1229.65,1237.45,6676530,8205423840.8,1246.0,927.15,INE238A01034,1229.0,-0.24,0.62,-0.76,nan,nan,nan,nan
2024-06-25,1278.75,1226.0,1234.45,1271.45,1272.65,1228.1,17607952,22179490315.1,1278.75,927.15,INE238A01034,1259.63,3.00,0.57,3.53,nan,nan,nan,nan
2024-06-26,1292.95,1259.2,1281.1,1285.4,1284.0,1271.45,13956370,17826261937.8,1292.95,927.15,INE238A01034,1277.28,0.34,0.59,1.10,nan,nan,nan,nan
2024-06-27,1310.0,1280.0,1310.0,1288.95,1288.05,1285.4,22311393,28850581982.4,1310.0,927.15,INE238A01034,1293.09,-1.61,1.63,0.28,nan,nan,nan,nan
2024-06-28,1289.9,1261.6,1283.1,1265.25,1263.8,1288.95,7167069,9117494214.8,1310.0,927.15,INE238A01034,1272.14,-1.39,1.95,-1.84,nan,nan,nan,nan
2024-07-01,1273.0,1256.45,1273.0,1261.9,1259.7,1265.25,5797015,7331280202.85,1310.0,927.15,INE238A01034,1264.66,-0.87,0.88,-0.26,nan,nan,nan,nan
2024-07-02,1267.85,1238.25,1265.0,1253.4,1250.0,1261.9,9945447,12447763788.8,1310.0,927.15,INE238A01034,1251.6,-0.92,1.15,-0.67,nan,nan,nan,nan
2024-07-03,1288.6,1243.6,1260.0,1280.0,1276.2,1253.4,15171347,19356973831.75,1310.0,927.15,INE238A01034,1275.89,1.59,0.67,2.12,nan,nan,nan,nan
2024-07-04,1293.0,1268.5,1288.0,1280.9,1277.8,1280.0,4817380,6169970460.95,1310.0,927.15,INE238A01034,1280.77,-0.55,0.94,0.07,72.93,nan,nan,nan
2024-07-05,1295.4,1270.9,1272.0,1287.05,1284.0,1280.9,8593502,11035596547.7,1310.0,927.15,INE238A01034,1284.18,1.18,0.65,0.48,74.29,nan,nan,nan
2024-07-08,1297.4,1279.6,1285.0,1287.85,1289.0,1287.05,4216951,5422566780.5,1310.0,927.15,INE238A01034,1285.9,0.22,0.74,0.06,74.47,nan,nan,nan
2024-07-09,1295.0,1279.2,1284.0,1289.4,1287.4,1287.85,6930340,8916950649.8,1310.0,927.15,INE238A01034,1286.65,0.42,0.43,0.12,74.84,nan,nan,nan
2024-07-10,1294.0,1275.15,1284.2,1291.65,1291.05,1289.4,9020489,11609470885.7,1310.0,927.15,INE238A01034,1287.01,0.58,0.18,0.17,75.39,nan,nan,nan
2024-07-11,1301.4,1276.95,1301.05,1296.75,1299.3,1291.65,7848846,10134279274.55,1310.0,927.15,INE238A01034,1291.18,-0.33,0.36,0.39,76.65,nan,nan,nan
2024-07-12,1339.65,1293.9,1293.9,1317.3,1317.0,1296.75,11278987,14894575098.8,1339.65,927.15,INE238A01034,1320.56,1.81,1.70,1.58,80.88,nan,nan,nan
2024-07-15,1324.4,1305.0,1316.7,1307.45,1308.45,1317.3,11537127,15135387983.05,1339.65,927.15,INE238A01034,1311.89,-0.70,1.30,-0.75,73.96,nan,nan,nan
2024-07-16,1318.45,1299.7,1307.45,1304.0,1305.45,1307.45,5433264,7084862112.6,1339.65,927.15,INE238A01034,1303.98,-0.26,1.11,-0.26,71.65,nan,nan,nan
2024-07-18,1318.6,1294.5,1300.0,1309.4,1310.0,1304.0,6787511,8875765736.2,1339.65,927.15,INE238A01034,1307.66,0.72,0.70,0.41,73.07,nan,nan,nan
2024-07-19,1309.0,1288.2,1305.65,1292.35,1293.8,1309.4,4496066,5830380848.3,1339.65,927.15,INE238A01034,1296.77,-1.02,1.29,-1.30,62.45,nan,nan,nan
2024-07-22,1292.35,1278.2,1283.35,1282.5,1286.2,1292.35,6695557,8599132671.7,1339.65,927.15,INE238A01034,1284.3,-0.07,0.77,-0.76,57.27,23.33,nan,nan
2024-07-23,1291.1,1251.0,1288.5,1263.25,1264.1,1282.5,8789327,11169500939.6,1339.65,927.15,INE238A01034,1270.8,-1.96,2.20,-1.50,48.76,19.47,nan,nan
2024-07-23,1291.1,1251.0,1288.5,1263.25,1264.1,1282.5,8789327,11169500939.6,1339.65,927.15,INE238A01034,1270.8,-1.96,2.20,-1.50,48.76,16.22,nan,nan
2024-07-24,1267.35,1226.65,1262.9,1239.25,1240.2,1263.25,10344860,12832686445.35,1339.65,927.15,INE238A01034,1240.49,-1.87,2.27,-1.90,40.13,11.58,nan,nan
2024-07-25,1200.0,1155.5,1200.0,1175.9,1176.25,1239.25,32979871,38511048600.35,1339.65,927.15,INE238A01034,1167.71,-2.01,2.05,-5.11,26.71,2.76,nan,nan
2024-07-26,1183.15,1155.25,1165.0,1177.35,1176.0,1175.9,18554648,21748497042.25,1339.65,927.15,INE238A01034,1172.13,1.06,0.49,0.12,27.30,-4.07,nan,nan
2024-07-29,1194.6,1163.65,1182.35,1170.05,1169.25,1177.35,19598573,23052140304.25,1339.65,927.15,INE238A01034,1176.22,-1.04,2.10,-0.62,26.15,-9.95,nan,nan
