timestamp,high,low,open,close,ltp,prevclose,volume,CH_TOT_TRADED_VAL,h52w,l52w,ISIN,VWAP,day_rise,strength,gapup,RSI,macd,macd_signal,macd_hist
2024-06-13,2018.0,1890.0,1912.4,2006.8,2010.75,1902.85,5114642,10043572559.25,2100.0,545.0,INE704P01025,1963.69,4.94,0.56,5.46,nan,nan,nan,nan
2024-06-14,2175.0,1981.0,2020.0,2122.35,2115.0,2006.8,12077353,25193933591.95,2175.0,545.0,INE704P01025,2086.05,5.07,2.48,5.76,nan,nan,nan,nan
2024-06-18,2334.55,2132.35,2137.7,2320.8,2334.55,2122.35,11963932,26975412855.3,2334.55,555.8,INE704P01025,2254.73,8.57,0.59,9.35,nan,nan,nan,nan
2024-06-19,2427.9,2200.0,2360.0,2256.2,2257.0,2320.8,6356683,14499880618.1,2427.9,555.8,INE704P01025,2281.05,-4.40,7.61,-2.78,nan,nan,nan,nan
2024-06-20,2298.7,2202.0,2259.0,2231.95,2233.55,2256.2,3461499,7809366025.45,2427.9,555.8,INE704P01025,2256.06,-1.20,2.99,-1.07,nan,nan,nan,nan
2024-06-21,2240.0,2108.05,2232.0,2132.25,2139.0,2231.95,3331150,7179976641.1,2427.9,555.8,INE704P01025,2155.4,-4.47,5.05,-4.47,nan,nan,nan,nan
2024-06-24,2200.0,2113.45,2136.35,2143.15,2145.0,2132.25,2758689,5947348933.15,2427.9,555.8,INE704P01025,2155.86,0.32,2.65,0.51,nan,nan,nan,nan
2024-06-25,2239.0,2145.15,2153.0,2188.55,2188.0,2143.15,4874927,10705565491.15,2427.9,555.8,INE704P01025,2196.05,1.65,2.31,2.12,nan,nan,nan,nan
2024-06-26,2275.25,2191.2,2205.1,2208.15,2210.05,2188.55,4850979,10841882631.75,2427.9,555.8,INE704P01025,2234.99,0.14,3.04,0.90,nan,nan,nan,nan
2024-06-27,2297.65,2180.0,2217.8,2238.5,2237.05,2208.15,5497856,12333778173.0,2427.9,555.8,INE704P01025,2243.38,0.93,2.64,1.37,nan,nan,nan,nan
2024-06-28,2270.0,2186.05,2249.0,2215.15,2228.0,2238.5,2477956,5511840934.8,2427.9,555.8,INE704P01025,2224.35,-1.51,2.48,-1.04,nan,nan,nan,nan
2024-07-01,2310.0,2241.0,2273.95,2266.05,2259.0,2215.15,4946752,11236660276.05,2427.9,555.8,INE704P01025,2271.52,-0.35,1.94,2.30,nan,nan,nan,nan
2024-07-02,2289.9,2210.05,2272.0,2260.65,2255.1,2266.05,2498510,5647323196.85,2427.9,555.8,INE704P01025,2260.28,-0.50,1.29,-0.24,nan,nan,nan,nan
2024-07-03,2463.0,2246.4,2271.0,2436.35,2432.55,2260.65,10574606,24943746617.55,2463.0,555.8,INE704P01025,2358.83,7.28,1.09,7.77,nan,nan,nan,nan
2024-07-04,2679.95,2405.05,2449.0,2679.95,2679.95,2436.35,13026739,33960269701.1,2679.95,555.8,INE704P01025,2606.97,9.43,0.00,10.00,84.95,nan,nan,nan
2024-07-05,2924.0,2650.0,2715.0,2837.6,2825.05,2679.95,12633513,35694509270.6,2924.0,555.8,INE704P01025,2825.38,4.52,3.04,5.88,87.72,nan,nan,nan
2024-07-08,2979.45,2750.0,2849.95,2804.4,2815.0,2837.6,8355098,24122717298.75,2979.45,570.6,INE704P01025,2887.19,-1.60,6.24,-1.17,84.21,nan,nan,nan
2024-07-09,2900.0,2683.7,2842.35,2790.25,2795.0,2804.4,4213729,11750776171.25,2979.45,570.6,INE704P01025,2788.69,-1.83,3.93,-0.50,82.69,nan,nan,nan
2024-07-10,2823.8,2670.0,2809.75,2727.25,2741.9,2790.25,2789930,7632940526.45,2979.45,570.6,INE704P01025,2735.89,-2.94,3.54,-2.26,76.10,nan,nan,nan
2024-07-11,2863.6,2764.2,2799.0,2863.6,2863.6,2727.25,3894646,11055555516.65,2979.45,570.6,INE704P01025,2838.65,2.31,0.00,5.00,79.84,nan,nan,nan
2024-07-12,2936.25,2806.8,2915.0,2828.75,2830.0,2863.6,3225791,9246729093.2,2979.45,570.6,INE704P01025,2866.5,-2.96,3.80,-1.22,76.54,nan,nan,nan
2024-07-15,2848.0,2725.0,2842.0,2744.65,2751.0,2828.75,1505323,4142054461.1,2979.45,629.7,INE704P01025,2751.61,-3.43,3.77,-2.97,69.12,nan,nan,nan
2024-07-16,2816.5,2723.0,2750.7,2743.35,2745.0,2744.65,1767967,4878366283.3,2979.45,629.7,INE704P01025,2759.31,-0.27,2.67,-0.05,69.01,nan,nan,nan
2024-07-18,2740.0,2611.0,2740.0,2622.45,2625.0,2743.35,2767426,7308474390.05,2979.45,629.7,INE704P01025,2640.89,-4.29,4.48,-4.41,59.42,nan,nan,nan
2024-07-19,2700.0,2521.0,2609.95,2543.2,2550.0,2622.45,2827660,7314483034.85,2979.45,629.7,INE704P01025,2586.76,-2.56,6.17,-3.02,54.11,nan,nan,nan
2024-07-22,2670.35,2462.0,2505.0,2670.35,2670.35,2543.2,2745532,7198584869.45,2979.45,632.2,INE704P01025,2621.93,6.60,0.00,5.00,60.25,184.91,nan,nan
2024-07-23,2774.5,2536.85,2699.0,2598.15,2587.0,2670.35,4223355,11250439590.25,2979.45,632.2,INE704P01025,2663.86,-3.74,6.79,-2.70,55.69,167.72,nan,nan
2024-07-23,2774.5,2536.85,2699.0,2598.15,2587.0,2670.35,4223355,11250439590.25,2979.45,632.2,INE704P01025,2663.86,-3.74,6.79,-2.70,55.69,152.34,nan,nan
2024-07-24,2660.0,2550.0,2595.0,2559.55,2565.0,2598.15,1374320,3564817885.95,2979.45,632.2,INE704P01025,2593.88,-1.37,3.92,-1.49,53.20,135.47,nan,nan
2024-07-25,2531.75,2450.0,2520.05,2461.75,2475.0,2559.55,1574069,3912567450.45,2979.45,632.2,INE704P01025,2485.64,-2.31,2.84,-3.82,47.41,112.92,nan,nan
2024-07-26,2525.0,2450.05,2469.95,2467.6,2478.95,2461.75,1017431,2529952120.55,2979.45,632.2,INE704P01025,2486.61,-0.10,2.33,0.24,47.77,94.42,nan,nan
2024-07-29,2590.95,2470.05,2510.0,2590.95,2590.95,2467.6,2372821,6070419084.1,2979.45,632.2,INE704P01025,2558.31,3.23,0.00,5.00,54.90,88.70,nan,nan
2024-07-30,2715.8,2550.0,2587.0,2678.25,2678.0,2590.95,2928546,7811899277.85,2979.45,632.2,INE704P01025,2667.5,3.53,1.40,3.37,59.15,90.16,nan,nan
2024-07-31,2702.2,2605.6,2680.0,2620.15,2630.0,2678.25,1020858,2693027326.4,2979.45,632.2,INE704P01025,2638.0,-2.23,3.13,-2.17,55.41,85.65,123.59,-37.94
2024-08-01,2689.8,2573.7,2649.0,2580.3,2579.0,2620.15,1003125,2627422170.5,2979.45,632.2,INE704P01025,2619.24,-2.59,4.24,-1.52,52.94,77.96,114.46,-36.50
2024-08-02,2610.7,2502.1,2502.2,2537.9,2538.0,2580.3,1016016,2590994550.15,2979.45,632.2,INE704P01025,2550.15,1.43,2.87,-1.64,50.36,67.66,105.10,-37.44
2024-08-05,2474.75,2411.0,2416.1,2411.0,2411.0,2537.9,1308671,3168481197.05,2979.45,632.2,INE704P01025,2421.14,-0.21,2.64,-5.00,43.53,48.70,93.82,-45.12
2024-08-06,2441.9,2290.45,2401.0,2290.45,2290.45,2411.0,2323913,5450509055.1,2979.45,632.2,INE704P01025,2345.4,-4.60,6.61,-5.00,38.23,23.68,79.79,-56.12
2024-08-07,2387.95,2121.0,2308.05,2349.35,2346.9,2290.45,5619905,12730335452.8,2979.45,632.2,INE704P01025,2265.22,1.79,1.64,2.57,41.95,8.50,65.53,-57.04
2024-08-08,2392.0,2301.0,2360.0,2312.15,2308.0,2349.35,1655089,3887129539.35,2979.45,632.2,INE704P01025,2348.59,-2.03,3.45,-1.58,40.30,-6.46,51.14,-57.60
