timestamp,high,low,open,close,ltp,prevclose,volume,CH_TOT_TRADED_VAL,h52w,l52w,ISIN,VWAP,day_rise,strength,gapup,RSI,macd,macd_signal,macd_hist
2024-06-13,1737.55,1719.0,1731.4,1726.35,1725.0,1715.75,6016145,10388465918.9,1987.75,1543.85,INE237A01028,1726.76,-0.29,0.65,0.62,nan,nan,nan,nan
2024-06-14,1734.9,1710.4,1723.0,1717.2,1721.0,1726.35,3153666,5419816736.5,1987.75,1543.85,INE237A01028,1718.58,-0.34,1.03,-0.53,nan,nan,nan,nan
2024-06-18,1724.65,1703.25,1718.6,1719.4,1721.4,1717.2,5707330,9782259639.05,1987.75,1543.85,INE237A01028,1713.98,0.05,0.31,0.13,nan,nan,nan,nan
2024-06-19,1763.05,1715.0,1729.0,1746.7,1745.0,1719.4,9959798,17359986714.9,1987.75,1543.85,INE237A01028,1743.01,1.02,0.94,1.59,nan,nan,nan,nan
2024-06-20,1789.85,1760.3,1765.0,1766.25,1765.0,1746.7,9243104,16393867107.1,1987.75,1543.85,INE237A01028,1773.63,0.07,1.34,1.12,nan,nan,nan,nan
2024-06-21,1789.0,1745.3,1770.0,1775.65,1770.0,1766.25,19031689,33739072477.35,1987.75,1543.85,INE237A01028,1772.78,0.32,0.75,0.53,nan,nan,nan,nan
2024-06-24,1775.2,1749.75,1757.15,1772.55,1770.3,1775.65,4228888,7469563381.25,1987.75,1543.85,INE237A01028,1766.32,0.88,0.15,-0.17,nan,nan,nan,nan
2024-06-25,1798.25,1763.0,1776.55,1781.9,1782.2,1772.55,5933859,10577725284.45,1987.75,1543.85,INE237A01028,1782.6,0.30,0.92,0.53,nan,nan,nan,nan
2024-06-26,1816.0,1776.1,1780.0,1798.15,1797.7,1781.9,6685932,12040198918.1,1987.75,1543.85,INE237A01028,1800.83,1.02,0.99,0.91,nan,nan,nan,nan
2024-06-27,1838.0,1785.0,1791.0,1830.55,1830.0,1798.15,13342769,24292806682.8,1987.75,1543.85,INE237A01028,1820.67,2.21,0.41,1.80,nan,nan,nan,nan
