timestamp,high,low,open,close,ltp,prevclose,volume,CH_TOT_TRADED_VAL,h52w,l52w,ISIN,VWAP,day_rise,strength,gapup,RSI,macd,macd_signal,macd_hist
2024-06-13,327.95,320.65,327.0,321.45,321.3,324.65,11756503,3793797402.45,348.7,190.65,INE752E01010,322.7,-1.70,2.02,-0.99,nan,nan,nan,nan
2024-06-14,326.0,319.35,326.0,321.5,321.5,321.45,14159988,4551544611.6,348.7,190.65,INE752E01010,321.44,-1.38,1.40,0.02,nan,nan,nan,nan
2024-06-18,332.5,322.0,322.0,331.8,331.55,321.5,21653702,7133071089.4,348.7,190.65,INE752E01010,329.42,3.04,0.21,3.20,nan,nan,nan,nan
2024-06-19,334.85,325.4,334.0,327.3,327.5,331.8,14235150,4689578366.5,348.7,190.65,INE752E01010,329.44,-2.01,2.31,-1.36,nan,nan,nan,nan
2024-06-20,328.3,322.3,327.5,324.55,325.4,327.3,11749507,3808290457.2,348.7,190.65,INE752E01010,324.12,-0.90,1.16,-0.84,nan,nan,nan,nan
2024-06-21,329.6,323.0,326.7,325.95,324.9,324.55,17209541,5618895316.95,348.7,190.65,INE752E01010,326.5,-0.23,1.12,0.43,nan,nan,nan,nan
2024-06-24,334.0,322.55,323.1,332.95,333.2,325.95,18044357,5975728440.65,348.7,190.65,INE752E01010,331.17,3.05,0.32,2.15,nan,nan,nan,nan
2024-06-25,335.0,325.8,335.0,327.4,327.25,332.95,13979671,4615847521.65,348.7,190.65,INE752E01010,330.18,-2.27,2.32,-1.67,nan,nan,nan,nan
2024-06-26,330.2,324.95,325.7,326.7,327.5,327.4,12946277,4239246425.3,348.7,190.65,INE752E01010,327.45,0.31,1.07,-0.21,nan,nan,nan,nan
2024-06-27,332.5,324.35,328.55,331.55,331.7,326.7,27061015,8918130093.35,348.7,190.65,INE752E01010,329.56,0.91,0.29,1.48,nan,nan,nan,nan
2024-06-28,337.35,329.6,333.0,330.95,331.3,331.55,21676594,7222865339.05,348.7,190.65,INE752E01010,333.21,-0.62,1.93,-0.18,nan,nan,nan,nan
2024-07-01,331.75,325.25,331.0,329.6,329.6,330.95,11959181,3929962912.85,348.7,190.65,INE752E01010,328.61,-0.42,0.65,-0.41,nan,nan,nan,nan
2024-07-02,334.4,328.05,330.05,330.8,331.2,329.6,12684459,4207540505.75,348.7,190.65,INE752E01010,331.71,0.23,1.09,0.36,nan,nan,nan,nan
2024-07-03,336.9,329.1,331.1,335.15,336.25,330.8,9369793,3121407476.35,348.7,190.65,INE752E01010,333.14,1.22,0.52,1.31,nan,nan,nan,nan
2024-07-04,338.7,333.9,337.0,335.0,335.1,335.15,12878827,4327261454.95,348.7,190.65,INE752E01010,336.0,-0.59,1.10,-0.04,66.41,nan,nan,nan
2024-07-05,339.9,332.85,335.0,339.4,339.15,335.0,10894118,3676913073.15,348.7,190.65,INE752E01010,337.51,1.31,0.15,1.31,71.59,nan,nan,nan
2024-07-08,341.0,336.85,341.0,339.4,339.8,339.4,7828162,2654087712.0,348.7,190.65,INE752E01010,339.04,-0.47,0.47,0.00,71.59,nan,nan,nan
2024-07-09,342.35,338.1,340.0,341.15,340.95,339.4,9214579,3141154429.9,348.7,190.65,INE752E01010,340.89,0.34,0.35,0.52,73.47,nan,nan,nan
2024-07-10,347.8,335.5,343.0,346.05,345.0,341.15,10662609,3662586216.4,348.7,190.65,INE752E01010,343.5,0.89,0.51,1.44,77.90,nan,nan,nan
2024-07-11,348.75,342.0,348.5,342.8,343.6,346.05,12642065,4343933372.05,348.75,190.65,INE752E01010,343.61,-1.64,1.74,-0.94,69.61,nan,nan,nan
2024-07-12,345.9,340.1,342.8,343.1,342.6,342.8,11380570,3907252228.85,348.75,190.65,INE752E01010,343.33,0.09,0.82,0.09,69.92,nan,nan,nan
2024-07-15,345.4,340.2,345.4,343.85,343.8,343.1,5277531,1813550777.95,348.75,190.65,INE752E01010,343.64,-0.45,0.45,0.22,70.75,nan,nan,nan
2024-07-16,347.0,341.5,342.75,342.45,342.75,343.85,11363095,3907542769.35,348.75,190.65,INE752E01010,343.88,-0.09,1.33,-0.41,67.05,nan,nan,nan
2024-07-18,344.7,336.95,342.0,341.25,340.95,342.45,13908161,4740043866.55,348.75,190.65,INE752E01010,340.81,-0.22,1.01,-0.35,63.97,nan,nan,nan
2024-07-19,341.85,331.0,339.55,332.2,332.0,341.25,12937990,4332314990.2,348.75,190.65,INE752E01010,334.85,-2.16,2.90,-2.65,46.57,nan,nan,nan
2024-07-22,339.4,329.5,330.0,338.6,338.7,332.2,10678640,3599845707.7,348.75,190.65,INE752E01010,337.11,2.61,0.24,1.93,55.74,4.57,nan,nan
2024-07-23,340.5,321.1,339.1,334.25,334.5,338.6,15954324,5310436653.15,348.75,190.65,INE752E01010,332.85,-1.43,1.87,-1.28,49.52,3.89,nan,nan
2024-07-23,340.5,321.1,339.1,334.25,334.5,338.6,15954324,5310436653.15,348.75,190.65,INE752E01010,332.85,-1.43,1.87,-1.28,49.52,3.31,nan,nan
2024-07-24,338.8,330.3,330.9,337.15,337.05,334.25,12573882,4224972330.8,348.75,190.65,INE752E01010,336.01,1.89,0.49,0.87,53.53,3.05,nan,nan
2024-07-25,342.6,330.45,330.45,339.45,338.05,337.15,16271884,5474917888.75,348.75,190.65,INE752E01010,336.46,2.72,0.93,0.68,56.48,3.00,nan,nan
2024-07-26,345.55,338.5,340.35,344.2,344.5,339.45,11468068,3940165669.25,348.75,190.65,INE752E01010,343.58,1.13,0.39,1.40,61.87,3.30,nan,nan
2024-07-29,345.9,337.75,339.8,342.35,342.8,344.2,31849674,10873155666.5,348.75,190.65,INE752E01010,341.39,0.75,1.04,-0.54,58.81,3.35,nan,nan
2024-07-30,356.95,343.3,345.0,349.8,349.5,342.35,25813219,9116496855.0,356.95,190.65,INE752E01010,353.17,1.39,2.04,2.18,66.08,3.95,nan,nan
2024-07-31,350.65,342.6,348.25,348.2,349.2,349.8,17976593,6240789824.9,356.95,190.65,INE752E01010,347.16,-0.01,0.70,-0.46,63.49,4.25,3.63,0.62
2024-08-01,362.5,350.15,351.15,361.1,361.5,348.2,26792459,9629446030.85,362.5,190.65,INE752E01010,359.41,2.83,0.39,3.70,72.76,5.46,4.00,1.46
2024-08-02,361.05,354.0,358.0,358.25,357.6,361.1,13771470,4919846739.35,362.5,190.65,INE752E01010,357.25,0.07,0.78,-0.79,68.61,6.12,4.42,1.70
2024-08-05,354.8,341.5,352.75,342.8,342.85,358.25,13566586,4690777726.35,362.5,190.65,INE752E01010,345.76,-2.82,3.50,-4.31,51.49,5.33,4.60,0.73
2024-08-06,350.8,339.25,342.8,340.75,341.7,342.8,12273667,4220632772.15,362.5,190.65,INE752E01010,343.88,-0.60,2.95,-0.60,49.72,4.49,4.58,-0.09
2024-08-07,352.55,343.4,345.85,352.05,351.65,340.75,12441847,4341460723.5,362.5,190.65,INE752E01010,348.94,1.79,0.14,3.32,58.25,4.69,4.60,0.08
2024-08-08,355.0,341.25,355.0,342.65,343.15,352.05,15489731,5339244233.6,362.5,190.65,INE752E01010,344.7,-3.48,3.60,-2.67,50.56,4.03,4.49,-0.46
2024-08-09,348.95,344.3,347.9,346.0,345.3,342.65,8720610,3020666465.0,362.5,190.65,INE752E01010,346.38,-0.55,0.85,0.98,52.95,3.74,4.34,-0.60
