timestamp,high,low,open,close,ltp,prevclose,volume,CH_TOT_TRADED_VAL,h52w,l52w,VWAP
2024-08-02,1875.9,1786.0,1819.55,1851.35,1839.9,1827.3,1829423,3358386415.3,1908,621.5,1835.76
2024-08-05,1828.95,1743.05,1810.0,1763.0,1750.0,1851.35,1097432,1953639157.85,1908,621.5,1780.19
2024-08-06,1823.95,1750.05,1780.0,1768.05,1780.0,1763.0,868056,1555637803.6,1908,621.5,1792.09
2024-08-07,1828.95,1765.3,1805.0,1771.05,1773.0,1768.05,734738,1312907672.0,1908,621.5,1786.91
2024-08-08,1823.55,1732.0,1775.0,1747.4,1747.7,1771.05,824083,1463499700.85,1908,621.5,1775.91
2024-08-09,1850.0,1755.05,1779.0,1791.5,1792.0,1747.4,1710447,3085454550.9,1908,621.5,1803.89
2024-08-12,1790.15,1744.35,1780.1,1751.4,1750.0,1791.5,538222,948437680.7,1908,621.5,1762.17
2024-08-13,1774.9,1703.15,1760.35,1712.2,1714.6,1751.4,407712,703926960.7,1908,621.5,1726.53
2024-08-14,1722.7,1674.0,1718.6,1678.6,1680.0,1712.2,307264,520139445.0,1908,621.5,1692.81
2024-08-16,1733.0,1675.0,1694.0,1688.1,1677.0,1678.6,940549,1598245994.55,1908,621.5,1699.27
2024-08-19,1729.7,1657.0,1695.05,1672.8,1675.5,1688.1,483283,815667675.75,1908,628.0,1687.76
2024-08-20,1813.3,1671.25,1678.9,1797.35,1796.0,1672.8,1930032,3409699780.25,1908,628.0,1766.65
2024-08-21,1818.7,1719.0,1805.0,1723.1,1724.0,1797.35,956087,1673502574.15,1908,628.0,1750.37
2024-08-22,1740.0,1688.7,1731.15,1698.55,1699.35,1723.1,479020,818625673.15,1908,628.0,1708.96
2024-08-23,1710.0,1665.9,1704.85,1672.0,1670.0,1698.55,395370,664188771.5,1908,628.0,1679.92
2024-08-26,1686.0,1620.05,1677.0,1627.65,1632.0,1672.0,675850,1108066889.8,1908,652.8,1639.52
2024-08-27,1705.9,1633.0,1633.15,1688.85,1686.5,1627.65,831236,1389570836.15,1908,652.8,1671.69
2024-08-28,1700.0,1665.95,1694.9,1673.55,1671.0,1688.85,380258,638546353.5,1908,652.8,1679.25
2024-08-29,1690.0,1651.1,1677.8,1659.35,1656.0,1673.55,325729,542726624.2,1908,652.8,1666.19
2024-08-30,1770.0,1658.05,1664.9,1743.5,1754.25,1659.35,1450689,2507233274.75,1908,652.8,1728.31
