timestamp,high,low,open,close,ltp,prevclose,volume,CH_TOT_TRADED_VAL,h52w,l52w,ISIN,VWAP,day_rise,strength,gapup,RSI,macd,macd_signal,macd_hist
2024-06-13,1510.0,1481.2,1496.0,1507.25,1505.5,1484.25,2446832,3663761939.95,1694.5,1262.0,INE095A01012,1497.35,0.75,0.18,1.55,nan,nan,nan,nan
2024-06-14,1515.9,1495.95,1510.5,1502.35,1498.5,1507.25,2706742,4076096945.75,1694.5,1262.0,INE095A01012,1505.91,-0.54,0.90,-0.33,nan,nan,nan,nan
2024-06-18,1516.55,1499.1,1514.0,1507.9,1508.5,1502.35,2811967,4243313488.7,1694.5,1262.0,INE095A01012,1509.02,-0.40,0.57,0.37,nan,nan,nan,nan
2024-06-19,1550.0,1513.25,1516.2,1528.2,1536.0,1507.9,11002582,16889819347.5,1694.5,1262.0,INE095A01012,1535.08,0.79,1.43,1.35,nan,nan,nan,nan
2024-06-20,1540.75,1513.0,1536.0,1527.85,1526.5,1528.2,3589441,5489231955.9,1694.5,1262.0,INE095A01012,1529.27,-0.53,0.84,-0.02,nan,nan,nan,nan
2024-06-21,1537.8,1511.25,1523.0,1527.15,1524.9,1527.85,5249389,8021076757.0,1694.5,1262.0,INE095A01012,1528.0,0.27,0.70,-0.05,nan,nan,nan,nan
2024-06-24,1508.9,1478.2,1507.15,1490.4,1490.25,1527.15,4609137,6864260281.95,1694.5,1297.35,INE095A01012,1489.27,-1.11,1.24,-2.41,nan,nan,nan,nan
2024-06-25,1502.15,1482.2,1494.75,1495.55,1495.0,1490.4,3309896,4936328981.45,1694.5,1297.35,INE095A01012,1491.38,0.05,0.44,0.35,nan,nan,nan,nan
2024-06-26,1521.0,1481.55,1498.0,1497.9,1492.9,1495.55,5605220,8412461824.7,1694.5,1297.35,INE095A01012,1500.83,-0.01,1.54,0.16,nan,nan,nan,nan
2024-06-27,1504.95,1485.0,1494.0,1502.75,1500.0,1497.9,5166134,7729580813.25,1694.5,1297.35,INE095A01012,1496.2,0.59,0.15,0.32,nan,nan,nan,nan
2024-06-28,1491.0,1460.5,1491.0,1464.5,1464.2,1502.75,6425323,9481428080.65,1694.5,1297.35,INE095A01012,1475.63,-1.78,1.81,-2.55,nan,nan,nan,nan
2024-07-01,1469.0,1452.95,1468.95,1456.9,1456.5,1464.5,3166439,4615799481.45,1694.5,1345.15,INE095A01012,1457.73,-0.82,0.83,-0.52,nan,nan,nan,nan
2024-07-02,1460.45,1420.65,1457.4,1429.45,1430.9,1456.9,4644571,6666592503.2,1694.5,1345.15,INE095A01012,1435.35,-1.92,2.17,-1.88,nan,nan,nan,nan
2024-07-03,1458.0,1421.9,1438.9,1455.5,1453.0,1429.45,5907225,8535824755.2,1694.5,1345.15,INE095A01012,1444.98,1.15,0.17,1.82,nan,nan,nan,nan
2024-07-04,1457.85,1436.2,1455.45,1442.85,1444.25,1455.5,3010077,4343957895.1,1694.5,1345.15,INE095A01012,1443.14,-0.87,1.04,-0.87,31.68,nan,nan,nan
2024-07-05,1449.7,1426.0,1437.0,1434.25,1434.0,1442.85,4216309,6042081624.6,1694.5,1345.15,INE095A01012,1433.03,-0.19,1.08,-0.60,29.67,nan,nan,nan
2024-07-08,1441.7,1422.8,1428.0,1438.05,1439.0,1434.25,2772277,3980009029.1,1694.5,1345.15,INE095A01012,1435.65,0.70,0.25,0.26,31.73,nan,nan,nan
2024-07-09,1449.6,1426.0,1441.0,1434.25,1434.2,1438.05,3126274,4482224021.45,1694.5,1345.15,INE095A01012,1433.73,-0.47,1.07,-0.26,30.76,nan,nan,nan
2024-07-10,1433.5,1415.05,1433.5,1425.95,1425.0,1434.25,3979121,5670460390.95,1694.5,1345.15,INE095A01012,1425.05,-0.53,0.53,-0.58,28.70,nan,nan,nan
2024-07-11,1435.85,1415.7,1427.95,1429.75,1432.0,1425.95,2416195,3441408017.75,1694.5,1345.15,INE095A01012,1424.31,0.13,0.43,0.27,30.98,nan,nan,nan
2024-07-12,1450.95,1427.35,1432.0,1434.55,1435.5,1429.75,3340305,4798368614.45,1694.5,1345.15,INE095A01012,1436.51,0.18,1.14,0.34,33.86,nan,nan,nan
2024-07-15,1449.0,1433.0,1438.5,1444.05,1444.0,1434.55,4284427,6181804541.05,1694.5,1354.05,INE095A01012,1442.85,0.39,0.34,0.66,39.26,nan,nan,nan
2024-07-16,1450.0,1435.75,1445.05,1445.9,1441.25,1444.05,2284985,3294099637.3,1694.5,1354.05,INE095A01012,1441.63,0.06,0.28,0.13,40.28,nan,nan,nan
2024-07-18,1460.85,1438.0,1440.7,1456.9,1452.0,1445.9,3634938,5276259150.15,1694.5,1354.05,INE095A01012,1451.54,1.12,0.27,0.76,46.09,nan,nan,nan
